;SIGLA_UF_PV;NOME_MUNICIPIO_PV;NOTA_LINGUAGENS;NOTA_HUMANAS;NOTA_MATEMATICA;NOTA_NATUREZA;NOTA_REDAC;CIDADE/UF;LAT;LON
1057;PE;São Lourenço da Mata;485.4855365474339;498.0163297045101;506.0077173030057;475.65865150284327;594.0902021772939;São Lourenço da Mata, PE;-7.9959607;-35.039335
1058;PE;Tabira;485.320684039088;497.47980456026056;527.5288364249578;477.7795952782462;594.6254071661238;Tabira, PE;-7.583661;-37.537735
1059;PE;Timbaúba;475.15906163753453;489.7726770929163;509.31685823754793;466.7110153256705;611.6099356025759;Timbaúba, PE;-7.5118822;-35.316076
1060;PE;Triunfo;491.7797872340426;503.4146276595745;527.2404958677686;479.75206611570246;623.7234042553191;Triunfo, PE;-7.8362959;-38.1042617
1061;PE;Vicência;462.6546875;478.9175;491.4265372168284;463.08899676375404;596.4375;Vicência, PE;-7.6574422;-35.3218464
1062;PE;Vitória de Santo Antão;496.5;508.36194842406877;524.0285629099583;484.81329755515804;646.7277936962751;Vitória de Santo Antão, PE;-8.1209019;-35.2944858
1063;PE;Água Preta;468.8128571428572;475.0221428571429;488.8889705882352;458.78970588235296;579.1428571428571;Água Preta, PE;-8.7079109;-35.5198586
1064;PE;Águas Belas;465.44123893805306;476.9171681415929;489.78056074766357;455.8067289719626;568.4247787610619;Águas Belas, PE;-9.1113156;-37.1225218
1065;PI;Altos;463.00551948051947;476.3057359307359;490.04104560622915;459.55739710789766;606.017316017316;Altos, PI;-5.0393915;-42.4611694
1066;PI;Amarante;445.05870307167237;467.0354948805461;466.26458333333335;447.4017361111111;564.641638225256;Amarante, PI;-6.2459374;-42.8476238
1067;PI;Barras;455.6119444444445;471.22222222222223;478.05759013282733;450.43434535104365;594.0370370370371;Barras, PI;-4.2446153;-42.2920241
1068;PI;Batalha;458.45073170731706;473.7551219512195;484.9875;455.92550000000006;579.0243902439024;Batalha, PI;-4.022391;-42.0780926
1069;PI;Bom Jesus;450.41122900088413;461.56551724137927;481.69152073732715;452.66718894009216;566.8081343943413;Bom Jesus, PI;-9.0711644;-44.3583926
1070;PI;Buriti dos Lopes;453.8342042755345;471.30047505938245;472.68888888888887;452.42641975308646;555.1068883610451;Buriti dos Lopes, PI;-3.1776723;-41.8707444
1071;PI;Campo Maior;466.0387306753458;480.5286411716843;492.2857747671465;459.77493649449616;597.2986167615948;Campo Maior, PI;-4.8339574;-42.1739786
1072;PI;Canto do Buriti;453.73325635103924;467.2741339491917;477.63405275779377;452.6968824940048;572.6558891454965;Canto do Buriti, PI;-8.1104735;-42.94784392019382
1073;PI;Castelo do Piauí;476.1747368421053;495.13157894736844;497.7569892473118;464.3098924731183;609.978947368421;Castelo do Piauí, PI;-5.3230426;-41.5546185
1074;PI;Corrente;436.171843003413;455.50034129692835;468.464942016057;445.44924174843885;545.9044368600682;Corrente, PI;-10.4401356;-45.1627472
1075;PI;Esperantina;465.3270979020979;484.8041958041958;481.67423423423423;455.8863063063063;568.8461538461538;Esperantina, PI;-3.8950963;-42.2370595
1076;PI;Floriano;470.30943566591424;486.8549887133183;501.30060549604093;465.9587331159758;604.4424379232505;Floriano, PI;-6.7726534;-43.0070616
1077;PI;José de Freitas;463.7704326923077;475.17451923076925;475.6363184079602;451.9716417910448;592.5480769230769;José de Freitas, PI;-4.7578357;-42.5763777
1078;PI;Luzilândia;450.16837606837606;469.24465811965814;471.05498891352545;448.9139689578714;585.8547008547008;Luzilândia, PI;-3.4648887;-42.3689528
1079;PI;Miguel Alves;459.21578947368425;483.3703947368421;474.3682758620689;457.37103448275866;579.7368421052631;Miguel Alves, PI;-4.1730384;-42.8955677
1080;PI;Monsenhor Gil;453.3826241134752;470.8425531914894;479.2719557195572;447.36162361623616;567.4468085106383;Monsenhor Gil, PI;-5.5609098;-42.6127716
1081;PI;Oeiras;458.18512898330806;472.8062215477997;490.26797180892714;452.70634299138607;591.1532625189682;Oeiras, PI;-7.0174887;-42.1314478
1082;PI;Parnaíba;492.8465077233042;502.4048354600403;518.459170153417;482.50132496513254;641.9341840161183;Parnaíba, PI;-2.9147515;-41.7661953
1083;PI;Paulistana;458.36641791044775;471.65317164179106;501.5571705426357;455.24437984496126;636.6417910447761;Paulistana, PI;-8.1389174;-41.1380533
1084;PI;Pedro II;474.4803191489362;491.85354609929084;502.296897810219;473.2357664233577;609.1843971631206;Pedro II, PI;-4.4252673;-41.458407
1085;PI;Picos;473.66773704937896;492.80339291123903;512.5918800749531;468.00818238600874;634.898515601333;Picos, PI;-7.0823544;-41.4685053
1086;PI;Pio IX;462.3642857142857;480.9932773109243;491.2991228070175;459.2517543859649;610.6722689075631;Pio IX, PI;-6.8351921;-40.6148654
1087;PI;Piracuruca;478.936328125;487.221484375;509.2437125748503;471.3860279441118;615.46875;Piracuruca, PI;-3.9304804;-41.7150099
1088;PI;Piripiri;483.06187258687254;493.24758687258685;513.4299800796813;473.43296812749;638.7837837837837;Piripiri, PI;-4.2732339;-41.7785173
1089;PI;Regeneração;456.8685897435897;466.35769230769233;476.4324590163934;453.29114754098356;573.0128205128206;Regeneração, PI;-6.231855;-42.6860897
1090;PI;São João do Piauí;449.47362784471215;462.9319946452477;472.2300847457627;443.60423728813555;555.5287817938421;São João do Piauí, PI;-8.3601426;-42.2487642
1091;PI;São Pedro do Piauí;456.54342105263163;481.3236842105263;493.50206896551725;449.40827586206893;556.7105263157895;São Pedro do Piauí, PI;-5.923768;-42.7195114
1092;PI;São Raimundo Nonato;450.93589981447127;468.2211502782932;481.0475218658892;450.3732750242954;569.5918367346939;São Raimundo Nonato, PI;-9.0150522;-42.6886909
1093;PI;Teresina;509.20768993205684;525.0722483014206;550.2208528374479;499.39124719461364;676.0790611488574;Teresina, PI;-5.0896403;-42.809588
1094;PI;União;456.507381370826;470.1725834797891;482.2087431693989;454.19435336976323;606.7838312829525;União, PI;-4.5892553;-42.8593348
1095;PI;Uruçuí;442.41819620253165;458.8316455696202;471.1294599018003;443.5337152209492;533.9240506329114;Uruçuí, PI;-7.2363099;-44.555387
1096;PI;Valença do Piauí;452.7353053435114;467.9259541984733;478.2524829600779;448.15988315481985;587.0610687022901;Valença do Piauí, PI;-6.4048149;-41.7382812
1097;PI;Água Branca;460.4800608828007;472.55981735159816;489.46115444617783;456.9730109204368;594.2465753424658;Água Branca, PI;-5.8913922;-42.6361148
1098;PR;Almirante Tamandaré;504.0729468599034;526.374154589372;529.4061855670103;489.37912371134024;593.3816425120773;Almirante Tamandaré, PR;-25.3133048;-49.2997838
1099;PR;Alvorada do Sul;487.10277777777776;507.2574074074074;519.8887804878049;483.9946341463414;586.4814814814815;Alvorada do Sul, PR;-22.7807269;-51.2307721
1100;PR;Ampére;497.3320574162679;515.3387559808613;528.6284263959391;478.9705583756345;586.6985645933014;Ampére, PR;-25.9168712;-53.4742414
1101;PR;Apucarana;510.75695253955035;525.6983347210657;546.8147757255937;497.51459982409847;590.8576186511241;Apucarana, PR;-23.5525327;-51.4610764
1102;PR;Arapongas;506.3919302071974;521.643838604144;534.5174322732627;489.6946996466431;588.7241003271538;Arapongas, PR;-23.4152862;-51.4293961
1103;PR;Arapoti;507.5357723577236;521.2821138211382;542.8571428571429;501.7773109243698;569.430894308943;Arapoti, PR;-24.1457957;-49.8224605
1104;PR;Araucária;514.0827766179541;531.0016701461377;540.1148888888889;495.0078888888889;607.1189979123174;Araucária, PR;-25.5861107;-49.4051209
1105;PR;Assaí;501.1520231213873;514.4829479768787;528.9726443768997;487.4297872340425;590.8092485549133;Assaí, PR;-23.3736041;-50.8454929
1106;PR;Assis Chateaubriand;503.85452261306534;510.54120603015076;543.6288828337874;499.07384196185285;601.9095477386935;Assis Chateaubriand, PR;-24.4054826;-53.5120468
1107;PR;Astorga;502.15143884892086;513.1395683453237;534.2365758754863;488.38249027237356;605.68345323741;Astorga, PR;-23.2350184;-51.6647074
1108;PR;Bandeirantes;485.18526970954355;492.2;514.0698689956332;476.9316593886463;569.5020746887967;Bandeirantes, PR;-23.107788;-50.370407
1109;PR;Cafelândia;490.6379518072289;507.7313253012048;529.6673076923078;484.024358974359;565.9036144578313;Cafelândia, PR;-24.6176963;-53.3218057
1110;PR;Cambé;516.5717320261439;533.003431372549;543.0518900343643;500.1541237113402;598.2679738562091;Cambé, PR;-23.2782035;-51.2779583
1111;PR;Campina Grande do Sul;510.2424778761062;517.2185840707964;526.4620853080569;491.7;604.4247787610619;Campina Grande do Sul, PR;-25.3046032;-49.0545355
1112;PR;Campo Largo;518.1248407643312;541.543949044586;553.732981530343;508.5248021108179;623.6178343949044;Campo Largo, PR;-25.4597726;-49.5270851
1113;PR;Campo Magro;499.03225806451616;512.6922580645162;515.2479452054795;484.9808219178082;577.9354838709677;Campo Magro, PR;-25.3691533;-49.4496921
1114;PR;Campo Mourão;506.12662682602917;518.0043160690572;535.0842288904396;493.51304954640614;602.6693227091633;Campo Mourão, PR;-24.046329;-52.37802
1115;PR;Capanema;500.0643442622951;526.6741803278688;538.2813043478261;487.3273913043478;599.8360655737705;Capanema, PR;-25.6704878;-53.8083036
1116;PR;Cascavel;519.4528429282161;538.2860341151386;559.3265577507599;514.58476443769;640.3340440653874;Cascavel, PR;-24.9554996;-53.4560544
1117;PR;Castro;510.752229299363;529.5787685774947;544.3652654867257;503.1829646017699;581.8259023354565;Castro, PR;-24.794072;-49.9972914
1118;PR;Chopinzinho;498.4488599348534;519.1739413680782;541.3813148788928;493.52041522491345;604.2345276872965;Chopinzinho, PR;-25.8566167;-52.5294107
1119;PR;Cianorte;501.65553470919326;512.4492495309569;521.0577450980393;484.8650980392157;599.6060037523453;Cianorte, PR;-23.662036;-52.6103989
1120;PR;Clevelândia;500.327;503.621;518.1446808510639;485.91702127659573;600.2;Clevelândia, PR;-26.404065;-52.3513972
1121;PR;Colombo;510.00255220417637;529.8112915699922;533.6980688497061;495.2703610411419;591.7401392111369;Colombo, PR;-25.309460299999998;-49.18507242898573
1122;PR;Colorado;485.4971496437054;491.7638954869359;512.7915422885573;476.752736318408;610.8788598574822;Colorado, PR;-22.8385097;-51.9730135
1123;PR;Cornélio Procópio;502.5346153846154;512.0038461538462;530.5736579275905;489.09687890137326;604.0865384615385;Cornélio Procópio, PR;-23.1825218;-50.6499263
1124;PR;Coronel Vivida;487.51762452107283;503.18352490421455;504.96396761133605;473.22834008097163;565.2107279693487;Coronel Vivida, PR;-25.9803771;-52.5654277
1125;PR;Curitiba;532.6293387023593;551.8936195553539;579.8228622647147;523.5994084254556;638.6501814882033;Curitiba, PR;-25.4295963;-49.2712724
1126;PR;Dois Vizinhos;493.7462015503876;512.6734883720931;529.738474025974;488.4493506493506;589.2713178294574;Dois Vizinhos, PR;-25.7464681;-53.0554369
1127;PR;Fazenda Rio Grande;505.6943485086342;527.8753532182103;523.561101836394;482.775959933222;584.1758241758242;Fazenda Rio Grande, PR;-25.645841;-49.3126653
1128;PR;Foz do Iguaçu;518.2555675675676;531.0375135135135;552.718862850557;504.56934306569343;612.454054054054;Foz do Iguaçu, PR;-25.5401479;-54.5858139
1129;PR;Francisco Beltrão;509.7821144674086;532.5547694753577;549.3611724723874;504.1058623619371;612.0031796502385;Francisco Beltrão, PR;-26.0790979;-53.0533527
1130;PR;Goioerê;503.6783281733746;517.9643962848297;525.7646103896104;487.2850649350649;598.0804953560372;Goioerê, PR;-24.1851885;-53.0250623
1131;PR;Guarapuava;505.1779235596121;522.0986879634911;525.9973636908328;493.68046734571595;596.4974329720479;Guarapuava, PR;-25.3950986;-51.4622016
1132;PR;Guaratuba;506.2280172413793;525.5456896551724;535.4075117370892;491.36197183098596;586.2931034482758;Guaratuba, PR;-25.8806192;-48.5750905
1133;PR;Guaíra;490.55800000000005;496.91824999999994;522.8545945945946;479.64351351351354;569.3;Guaíra, PR;-24.0851924;-54.2567519
1134;PR;Ibaiti;501.5184210526316;514.2967105263158;526.0641843971631;487.03723404255317;584.4736842105264;Ibaiti, PR;-23.8452962;-50.1905666
1135;PR;Ibiporã;508.53105134474333;526.758924205379;540.6272959183673;500.0362244897959;592.1271393643032;Ibiporã, PR;-23.2684137;-51.0475907
1136;PR;Irati;506.4555555555556;527.3660130718954;537.7948579161028;498.22138024357236;604.7058823529412;Irati, PR;-25.469663;-50.649287
1137;PR;Ivaiporã;496.41532976827096;511.89447415329766;520.0506566604128;479.3118198874297;594.8306595365419;Ivaiporã, PR;-24.2433517;-51.6719268
1138;PR;Ivaí;495.6252427184466;507.7990291262136;512.239175257732;484.2608247422681;550.8737864077669;Ivaí, PR;-25.0069795;-50.8568896
1139;PR;Jacarezinho;503.29062500000003;514.0203125;528.5800464037123;486.5197215777262;593.5714285714286;Jacarezinho, PR;-23.159115;-49.973889
1140;PR;Jaguariaíva;508.4938271604938;529.825925925926;537.6840000000001;501.2393333333333;570.6172839506173;Jaguariaíva, PR;-24.2589699;-49.7201518
1141;PR;Jandaia do Sul;496.3063725490196;511.67426470588236;527.8212276214834;489.48542199488486;593.3823529411765;Jandaia do Sul, PR;-23.6003907;-51.645674
1142;PR;Lapa;502.8658273381295;529.1327338129496;536.6863636363637;501.9791666666667;608.0575539568346;Lapa, PR;-12.9823694;-38.5122905
1143;PR;Laranjeiras do Sul;499.66798493408663;521.5928436911488;523.3156746031746;495.0240079365079;581.8455743879473;Laranjeiras do Sul, PR;-25.4073197;-52.4150132
1144;PR;Loanda;476.8502145922747;483.9697424892704;501.01674641148327;472.4614832535885;548.1115879828326;Loanda, PR;-22.9320944;-53.1352452
1145;PR;Londrina;532.9306627680312;555.2737231968812;574.0769532055245;521.9530612244897;621.2046783625731;Londrina, PR;-23.3112878;-51.1595023
1146;PR;Mandirituba;493.07909604519773;511.4666666666667;517.8017857142856;484.55595238095236;580.6779661016949;Mandirituba, PR;-25.7772457;-49.3279107
1147;PR;Marechal Cândido Rondon;507.76684981684986;527.0642857142857;557.7009633911367;511.5169556840077;641.5750915750916;Marechal Cândido Rondon, PR;-24.5582532;-54.0587821
1148;PR;Marialva;509.76820276497693;524.7179723502304;529.9179611650486;500.1422330097088;618.8940092165899;Marialva, PR;-23.4820987;-51.795788
1149;PR;Maringá;505.8694638134167;519.6671796104832;558.6863810252486;517.9918898240245;618.6871844193315;Maringá, PR;-23.425269;-51.9382078
1150;PR;Matinhos;508.9213793103449;520.5796551724138;537.8836431226766;495.3620817843866;581.1034482758621;Matinhos, PR;-25.8187344;-48.5342813
1151;PR;Mauá da Serra;490.2727848101266;507.1651898734178;511.816339869281;475.7366013071895;567.4683544303797;Mauá da Serra, PR;-23.9045517;-51.2261166
1152;PR;Medianeira;509.6750720461095;528.1606628242075;544.5658536585366;498.70518292682925;605.6484149855908;Medianeira, PR;-25.2954233;-54.0940666
1153;PR;Nova Esperança;494.61254752851715;502.0650190114069;509.9051792828685;478.5366533864542;594.7528517110267;Nova Esperança, PR;-23.1818437;-52.1999852
1154;PR;Paiçandu;498.23594771241835;498.6967320261438;500.3323741007194;477.43237410071947;592.5490196078431;Paiçandu, PR;-23.4575884;-52.048988
1155;PR;Palmas;492.20447154471543;506.10853658536587;509.17004219409284;471.28776371308015;579.349593495935;Palmas, PR;-26.483868;-51.988812
1156;PR;Palmeira;509.6441860465116;525.1125581395348;536.1423645320197;504.14285714285717;569.1162790697674;Palmeira, PR;-25.4269718;-49.9987787
1157;PR;Palotina;511.73130434782604;533.1333333333333;552.3598130841121;508.7545171339564;641.6231884057971;Palotina, PR;-24.2839929;-53.8405463
1158;PR;Paranaguá;506.1843949044586;516.6290870488323;526.6866742596811;487.3839407744874;580.9766454352441;Paranaguá, PR;-25.5148822;-48.5226695
1159;PR;Paranavaí;496.0295390404516;508.9183443085606;523.8481294236602;488.01051567239637;603.6312323612418;Paranavaí, PR;-23.08165;-52.461724
1160;PR;Pato Branco;514.1135509396637;539.2006923837785;563.0028183716074;508.2302713987474;632.5618199802176;Pato Branco, PR;-26.2295984;-52.6712474
1161;PR;Pinhais;518.4206473214286;533.5558035714286;545.0799287410927;498.9036817102138;604.4866071428571;Pinhais, PR;-25.4443488;-49.1900307
1162;PR;Pinhão;495.4673366834171;509.00402010050254;508.7103092783505;477.48247422680413;576.3819095477387;Pinhão, PR;-25.6960895;-51.6566366
1163;PR;Piraquara;502.35218658892126;521.733527696793;521.971875;488.90031250000004;587.1720116618076;Piraquara, PR;-25.4423273;-49.0604473
1164;PR;Pitanga;486.49892933618844;506.36638115631695;509.2089686098655;480.5661434977578;583.8115631691649;Pitanga, PR;-24.759586;-51.7637582
1165;PR;Ponta Grossa;520.4515258215963;540.1904929577464;548.0305995004163;511.34954204829313;586.9953051643192;Ponta Grossa, PR;-25.0891685;-50.1601812
1166;PR;Porecatu;490.45852272727274;503.4193181818182;501.7172619047619;478.65;583.2954545454545;Porecatu, PR;-22.753724;-51.37949
1167;PR;Prudentópolis;494.2933701657459;521.9991712707183;528.968;494.4282857142857;571.5469613259669;Prudentópolis, PR;-25.203358;-50.9895774
1168;PR;Quatro Barras;528.2510067114093;548.9040268456375;561.6936170212766;521.8666666666667;621.744966442953;Quatro Barras, PR;-25.3708987;-49.0745672
1169;PR;Quedas do Iguaçu;500.56439024390244;515.5487804878048;528.9125628140704;493.76432160804023;572.1951219512196;Quedas do Iguaçu, PR;-25.453001;-52.9090429
1170;PR;Realeza;499.1468982630273;517.5111662531017;529.2771883289124;492.1604774535809;592.9032258064516;Realeza, PR;-25.7720262;-53.5338306
1171;PR;Rio Branco do Sul;501.53877551020406;517.6142857142858;523.7161572052402;491.743231441048;581.3877551020408;Rio Branco do Sul, PR;-25.1885374;-49.3119082
1172;PR;Rio Negro;510.29520958083833;541.3550898203594;561.4098039215686;507.96209150326797;599.1616766467066;Rio Negro, PR;-26.1047668;-49.7982766
1173;PR;Rolândia;512.4848275862068;531.4087356321838;556.6033492822967;506.8272727272727;605.0574712643678;Rolândia, PR;-23.3119901;-51.3674145
1174;PR;Santa Helena;512.55;527.7425;533.6284210526316;497.72473684210524;589.0;Santa Helena, PR;-24.8591735;-54.3328813
1175;PR;Santa Terezinha de Itaipu;502.6029268292683;510.4175609756098;531.2015384615385;495.09538461538466;586.7317073170732;Santa Terezinha de Itaipu, PR;-25.4390809;-54.4019902
1176;PR;Santo Antônio da Platina;505.3974121996303;519.6177449168207;533.0084452975049;488.0913627639156;593.456561922366;Santo Antônio da Platina, PR;-23.2957157;-50.0778957
